530780	十字军之王	48
269670	破碎大陆年度版	15
672450	病毒突变体暴乱	15
445220	猎户座	15
324650	超能英雄重生之双子	24
63200	周一格斗之夜	24
372870	汽车修理工模拟	20
538060	涂鸦上帝位元音轨	12
521280	亚特兰蒂斯深海珍珠	23
38230	模拟饭店	63
38460	孤胆枪手	31
22670	异形繁殖侵袭	31
625680	被动拳之路	15
7220	逃亡海龟之梦	13
383230	地牢之魂	41
207710	大黄蜂塔防	12
327690	巨兽	27
57680	第一圣殿骑士	74
283820	巫剑神威控	12
271400	电子超快感	12
514990	萌萌侵略者	16
92621	异星战记	15
405500	危险高尔夫	43
58610	战争游戏欧洲扩张	32
423870	小行星	15
663300	启蒙	14
318950	迪士尼长发公主	30
468724	桌游模拟	12
286810	燃烧飞车末日浩劫	17
320690	蒙特祖玛的宝藏	12
594430	战争地带	16
41680	死神与苍蝇	12
697710	上古卷轴	15
529590	请勿乱动	12
346490	玩具战争入侵	22
24420	安琪拉之歌	58
415590	地球陨落	14
368250	勇士复活	19
359620	克苏鲁的呼唤	13
590350	半球	22
393610	疑犯追踪	20
323150	半条命	13
301970	作弊达人	31
352960	曙光	41
569683	讨鬼传	28
463792	战锤末世鼠疫	33
375820	人力资源机器	25
307825	阿加雷斯特战记	27
633980	两个世界	24
310034	欧陆风云	22
411690	全面战争幕府将军	14
320520	奥斯库拉失去的光明	13
438940	苍炎失去的记忆	17
598050	不详之物全家福	16
7520	两个世界	31
500850	回忆忘却之匣	23
495390	线环	30
717640	王权女王陛下	37
443660	代号装甲	23
243930	火焰限界	83
556840	穹顶之下	64
221910	史丹利的寓言	49
551190	宰我街头	12
513560	饥饿地城	26
45710	黑暗虚空	27
401920	以撒的结合胎衣	28
244890	终极速度	13
418600	水晶野餐	15
251410	黑暗物质	19
474210	昆虫屠夫	17
220440	鬼泣	18
369130	魔法世界	50
24980	质量效应	50
412760	碧蓝幻想	14
391590	红楼梦	15
270910	百战天虫世界派对重制版	14
433360	谜画之塔暗夜飞行	16
262830	血腥大地	32
548710	叛乱沙漠风暴	21
414530	天铸	100
330510	恶魔杀手	30
439940	鲁西德引发事件	14
438710	情人节	12
708930	战地	35
735480	巴比斯伍尔利斯的反击	11
38920	节奏地带	32
489740	玩乐	30
269690	探索宇宙	16
287330	特技摩托聚变	25
659970	狙击手幽灵战士	33
272330	暗影之刃再次出击	29
324110	摩托英豪	16
466110	少林与武当	23
727880	无夜之国	15
651020	暴风雨	13
574860	苍月危机	16
529490	侠盗骑兵归来	11
412352	英雄十三傑	44
16040	埃及祖玛之探索永恒	31
504370	战争仪式	29
355140	宝石陷阱	25
263700	松饼骑士	18
362860	西维欧	18
307750	范海辛的奇妙冒险	16
385770	小本解说单机试玩	53
677900	冰封王座	12
532890	美国内战	20
553074	终极像素拼图	17
243950	神界龙之指挥官	31
582990	时空之拳	30
693330	纽约时报	26
397860	肉食之地	20
465930	吞天记	18
63399	狙击精英	20
390652	樱花点球大战	18
698710	阿坦尼亚	11
541220	尘沙惑设定集	20
41802	无厘头太空战役	15
585900	牧场物语希望之光	32
277821	燃油机车极限版	24
271950	破碎时光	41
232090	杀戮空间	43
363150	三國志	26
232970	雷狼	27
337661	收获日	36
224143	无主之地	22
395250	胖蝠侠冒险	14
494410	空间站大师银河科技	12
236470	吃豆人博物馆	31
246253	吃豆人冠军版	18
220820	僵尸车手	18
209540	强袭装甲零号	35
325930	维京小队	15
401630	蝙蝠侠阿卡姆骑士	11
537520	对称	12
11450	不死者之王	22
261421	桌面地下城	21
489940	军团	33
580600	尼尔机械纪元	20
329920	奇异人生	20
561549	王牌英雄	14
566560	怒气战士	20
48802	模拟航船极限版	38
698560	快速显示桌面	12
251730	魔岩山传说	77
323320	成长家园	43
374630	马塔布里斯	12
416680	恐怖僵尸之夜	15
489140	穿墙先生	20
256330	世界汽车拉力锦标赛	12
415480	超女神信仰诺瓦露激神黑心	19
21000	乐高蝙蝠侠	21
652160	神奇女侠	12
259190	鬼屋魔影	11
719220	小兵战神	32
679930	个午夜碎片	27
329110	宝石战争	34
65730	驾乘直升机	32
374030	弗吉尼亚	33
535971	萤火虫日记	12
323450	阿尔法起源	12
369530	太空驱逐舰	25
622810	入侵	23
614582	城市天际线	16
315510	齐格弗瑞克	12
598440	疯狂之源	13
588920	无主之地	24
698640	深空遗物	35
604450	没有人知道的大冒险	13
686180	猫女孩	18
305050	奇异领域	16
551790	穿越时空乐园超级直播	15
901679	魔法对抗	16
569685	讨鬼传	32
463980	寻光	12
17470	死亡空间	79
372490	官方文档	27
342857	摇滚史密斯	15
40970	要塞十字军东征	27
465200	恶棍英雄	28
551930	托尼霍克滑板	21
340990	闪电狗	16
284450	黑暗之魂	14
566410	童话镇	13
683530	自由飞行燃烧	14
634700	钚管理和处置协定	18
688470	戎马丹心汉匈决战	69
597220	憎恨之西	14
489840	足球经理	11
609830	仙宫骑手	11
286930	卧虎藏龙	35
605323	英雄传说闪之轨迹	15
459361	狂野星球	16
20	军团要塞	15
445690	星际殖民	44
509521	终极像素拼图	18
313010	超大城市	71
287720	占卜者最后的预言	11
582170	猎鹿人	18
306260	奥纳人防御战	24
471330	对战小队	24
392260	流浪巫师	22
243060	版权声明	19
409000	神秘纪事片道勇者	26
7510	鬼刃	40
334810	帝国之战	43
422160	卡利的洞穴	12
109720	时空战争	17
298610	武装突袭	16
362570	合金弹头塔防	19
463400	爱德华大夫	18
321800	冰风谷增强版	37
631540	社区股份公司	11
345980	恶灵附身	16
4560	英雄连	41
429530	战隼联合力量	18
577400	终极像素拼图	14
206450	去月球	15
282740	有机恐慌	11
274161	收获日	15
623110	报复	53
403590	惯窃之路	11
629640	怒海争霸	30
574961	世界大战	18
312600	雾淞贝尔塔	12
203060	星际之剑	12
636450	无限	22
423630	神力科莎	15
364020	帝国之战	34
258220	嗜血骑士	28
281770	黑色守卫	18
517640	赛搏鸡	29
312670	奇异小队	12
411130	马里奥制造	16
403454	无限灵魂	18
342280	金枝	15
206128	摇滚史密斯	11
207670	新时期学生安全预防与自护	32
286320	小妖精的黑暗冒险	20
209630	磁力高手黑暗脉冲	25
274010	模拟航船海上搜救	12
225424	都市运输	33
583640	鲜橙汁	11
663200	萌话手游	16
233150	天空奇兵	54
531168	死或生最后一战	11
263120	射频电路设计理论与应用	12
618590	僵尸克星	18
471740	故事命运之路	20
318770	国际象棋深弗里茨	17
633320	心之秘境	21
691570	预订	23
380150	沉睡	36
728461	热力纳斯卡	18
565380	货物崇拜	16
327670	铸铁	35
535950	死或生最后一战	20
578800	幻	29
44350	超级房车赛起点	57
565550	农夫也疯狂	11
545540	德科医生的传染疯病	18
487120	堡垒火焰之炼	20
590580	龙之传奇	13
579330	女巫	12
404270	我的上帝	15
12450	十字生命章众神之战	12
312540	伊苏纳比斯汀的方舟	11
260860	威尼斯崛起飞跃海洋	19
409660	喷神大冒险同化	15
206100	摇滚史密斯	15
431590	死亡战车	14
391431	玩具士兵战争宝箱	28
603530	名为战斗的机器人	13
381780	天环游世界	27
523980	怒火橄榄球	22
757100	圣斗士星矢	15
218130	地牢乐园	31
503580	猎鸭季节	22
530510	死亡幻觉	19
282210	席德梅尔星际战舰	87
422650	大魔法霓虹时代巫师	19
458400	空间站希望	15
458910	桌游模拟	18
588430	辐射避难所	50
554620	奇异人生风暴前夕	20
248752	摇滚史密斯	11
533890	机动警察	15
337340	去月球	37
40392	崛起黑暗水域	22
25830	荣誉骑士	34
230692	足球之王	11
523850	恐惧信仰	21
736610	战猪	11
709410	上古卷轴天际	24
320381	生化危机启示录	34
99300	变节行动	57
613230	异域镇魂曲加强版	11
333640	卡德洞窟	16
723500	复仇者联盟无限战争	26
225830	无主之地	44
678520	少女射击	41
601490	太空旅客	23
533555	死或生最后一战	15
495540	浮华广场	15
382180	恶鬼	116
521950	子弹之殇	27
2870	重生	35
688260	变身女孩	17
41814	无厘头太空战役	13
679420	仙境传说	54
592370	铁拳	40
230190	地上战争	18
37600	纪念碑谷	28
436572	摇滚史密斯	45
528820	艾森沃德十一月之血	48
250640	黑色规则西格玛	48
452920	激光迪斯科防御者	14
212041	风卷残云	34
322210	枪血黑手党	22
221040	生化危机	57
319130	松景	24
549910	锁住的恐惧	23
243450	城市自由狂飙	26
460920	极限巅峰	35
456670	命运之手	32
516750	我的夏季汽车	11
474260	京都五彩缤纷的日子	28
544000	梦的宇宙	15
702190	英雄冲锋疯狂国王	20
421160	究极大越野狂飙	17
38924	节奏地带	50
697020	坚持到底大逃杀	12
547240	无尽之战	16
375210	籽岷的新游戏体验高难度真实生存挑战	18
620610	美国卡车模拟	11
378660	蓝调与子弹	40
406170	漩涡异星通道	17
41100	铁锤大战	15
554470	剑盾	13
386100	野兽塔	31
379380	重启	14
522750	潘卡普守梦人	15
270210	逃脱旋律	17
542130	对战小队	33
492090	列车	38
727280	废品机械师	14
2700	过山车大亨白金版	13
258367	摇滚史密斯	15
266880	刺客信条大革命	17
496460	领地人生林中村落	32
45760	终极街头霸王	31
262300	九十九神	13
281610	家园卡拉克沙漠	39
510990	厕所战争	15
446380	苏菲的诅咒	21
364250	风暴战机	13
587580	自然之旅	19
300120	利刃猫女	14
476868	新次元海王星	11
222730	造物主	31
668000	赤色黎明	11
339034	刺客信条叛变	40
513890	冰冻符文	45
209850	冰与火之歌	22
210084	街头霸王铁拳	17
551919	世界大战	21
565324	终极像素拼图	11
395410	帝国之战	38
440920	信长之野望创造战国立志传	28
570980	伏龙记	34
214490	异形隔离	103
419600	王者荣耀	15
256510	王牌英雄	27
407330	樱花地牢	28
450250	绝对迎击战争	20
298880	旭丽玛诸神	15
378471	战国无双	11
709150	永恒空间	35
901249	工人物语王国之路	13
296710	畸形	69
698920	王国出击	25
548090	鬼屋魔影启蒙	16
71000	星际雇佣军	19
565040	哥萨克	22
230885	王牌英雄	46
550650	黑色小队	20
379630	夺命马戏团	22
241540	腐烂国度	24
544140	谋杀之谜冒险	15
665880	幸存者	68
368620	北风网资深讲师李炎恢视频教程	45
34310	变形金刚银河之力	11
265930	模拟山羊	57
426190	籽岷的欢乐挖矿对战初体验	16
317920	荣誉之山	19
485080	大都市	43
415440	冰封底线	31
615630	最后的狙击手	12
392070	小轮车冒险	25
130	半条命蓝色行动	12
464620	瑟拉利姆	11
463795	战锤末世鼠疫	32
661970	杀死比尔	25
245175	骷髅女孩	15
616850	小兵步枪	19
408730	逃脱者	17
623880	速度世界	25
568290	返校	18
213670	南方公园真理之杖	26
209730	古域之战	77
594490	致命猎手	17
333420	哥萨克	38
2210	雷神之锤	72
208805	古墓丽影	19
384350	避棺者	34
300	胜利之日起源	20
320820	兔灵	24
377530	侠客风云传	112
285960	伯特重启	25
441960	美国卡车模拟	30
12530	无限打猎	32
608580	帝国时代	40
336670	我守护的一切	53
625430	涂鸦上帝闪电	21
353600	巫师	55
365560	坦克大决战	17
3830	疯狂世界	26
489600	高尔夫俱乐部	15
219760	超越神界	16
343360	大学英语	20
292930	黑镜	41
498040	卧虎藏龙	16
384570	精灵夜想曲	30
58550	权力的游戏创世纪	40
666150	史前王国	47
551912	世界大战	22
237470	战斗世界克洛诺斯	38
422970	恶魔匕首	18
211800	饿死鬼的晚餐	18
210936	杀戮空间	11
316890	黑白雨夜	37
217690	安娜加长版	19
678430	玛雅预言神圣岛屿	15
302970	炫光防御	11
253430	城堡矿工	20
579050	明日起航	16
347060	职业篮球经理	29
437710	魔笛	35
47930	模拟人生宠物	18
394450	战锤死亡守望加强版	11
455690	终极像素拼图	13
307050	山桂	60
602670	方块传说	22
399730	火箭联盟	14
646210	心灵之蚀	28
18070	戴斯班克培根	41
255070	深渊的奥德赛	25
362380	你推我拉	24
281690	科拉传奇	36
531740	经济与社会	17
393043	樱花点球大战	17
22632	百战天虫重装上阵	19
297950	摩托	61
317720	泰斯特罗	20
353790	马铃薯	20
220860	像素英雄	31
513780	超级巴哥犬	12
669000	六耳猕猴	20
466810	灭魂误佳期	24
292030	巫师狂猎	57
332500	地心引力	20
402260	死亡秘密	35
615260	穿墙先生	11
411480	宇宙海贼	31
455230	时尚芭莎	102
726250	潜行骑士	24
268970	翼	19
67340	黑手党	17
390520	兄弟拳传奇	38
342250	文艺复兴见闻录	18
8170	战场太平洋战役	44
581740	饥饿	21
422400	收获日	11
43190	鬼镇地狱降临	18
254820	地面控制合集	11
579720	弗兰肯斯坦	12
273570	黑暗侵袭	14
485130	超级炽热英雄	13
296930	封神	12
742670	白色情人节校园迷宫	16
604740	火爆狂飙	18
223598	模拟人生岛屿天堂	16
555750	滚石	12
359870	版权声明	12
445310	魔法门之英雄无敌	21
49520	无主之地	99
414950	星际牧民	23
642080	奇异人生风暴前夕	21
528250	布艺小伙伴	11
265120	子午线新世界	51
226780	世界越野摩托车锦标赛	12
352240	西港独立社	24
366590	大学英语	11
265890	六角细胞	45
437210	猎捕	34
111600	英雄萨姆双	40
274560	革命王牌	15
411970	泰思虎奇幻冒险	11
219640	骑士中世纪战争	50
391860	神圣土豆的武器店	12
229950	生化危机	15
512420	魔法波动	20
55341	战锤星际战士	13
618970	时空英豪	14
547860	撕裂	27
206190	枪口	25
564890	世界大战	19
297740	骷髅女孩二度返场	18
430312	究极大越野狂飙	13
214590	花开妖精芙莉季娅	14
243120	背叛者	27
345060	小小灯泡人	18
758190	龙崖	79
337750	特技摩托聚变	47
300160	中国有嘻哈	25
554560	不凋旅途生命之树	15
595753	战国无双真田丸	11
557200	暗杀神弑神编年史	12
325060	绿灯侠	12
212301	罗马全面战争	24
238890	天宫崩塌	35
454370	狂战诅咒	18
436577	银河护卫队	13
567420	出品	17
629000	斗鱼	15
267600	机场模拟	40
688520	速度世界	12
242880	先生你正被猎杀	18
241410	城堡风暴	82
443000	双倍齿轮	28
35000	迷你忍者	71
510940	摩托英豪	31
355650	海盗风云亡灵宝藏	25
349000	要塞十字军东征	26
612930	诸神之战	32
352900	吉娜姐妹扭曲梦境	12
463630	地牢之魂	47
427008	超女神信仰诺瓦露激神黑心	14
704630	世代包	20
422640	卡丁车	11
285740	猫力婚介所	28
439930	操控战争	13
200940	索尼克	30
338000	回声	19
455451	耶稣三部曲	45
600280	最高统治者大战	17
341640	相对论战争	15
344240	斗士海盗船	12
351860	文化北国风云	27
22634	百战天虫重装上阵	18
288610	王国传说	24
297891	信长之野望创造威力加强版	14
358020	绝命星球	15
629580	中土世界战争之影	33
362680	弗兰的悲惨之旅	22
392930	西里斯的游戏	12
361500	穿越梦境	14
470480	特急天使	25
12180	侠盗猎车手	32
302290	巫师	13
688480	瓦尔基里	30
437920	难死塔	28
530520	白猫	14
212800	超级包装箱	19
644200	亿万年的星光	30
227000	原基	54
585840	林都	12
678410	奇美拉预言的迹象	20
239070	铁锤守卫	51
715090	救援队	13
445991	国土防线革命	51
612120	达尔文的机器人	15
2900	深海猎鲨	12
209370	类似仇恨故事	19
108800	孤岛危机极限版	12
335420	前途道標	25
234650	暗影狂奔归来	48
548810	東京新世録	35
369860	食脑僵尸	13
337850	阿佛纳姆水晶之魂	20
571260	拳皇	27
431600	汽车俱乐部	23
615460	比特币	31
619790	猎人野性的呼唤	12
389040	基因计划	16
324710	哈姆雷特	16
433420	趙雲特典武将	22
305183	狙击精英	35
654910	的顶点	13
524260	真人快打	25
3300	宝石迷阵	12
613670	龙翼编年史	15
353330	一见钟情	14
679480	生死线	46
420540	三国志	40
45400	城堡天蚕变	65
304140	欧洲卡车模拟	14
310950	街头霸王	29
235660	伊多创世纪	21
526301	宝石战争	26
686880	微小的回声	11
389240	龙霸三合会	24
571310	蒸汽世界挖掘	14
459070	拉线流星锤	14
618120	地狱射手	16
4770	罗马全面战争	27
214700	三十航班之恋	17
24240	收获日掠夺	35
593990	第九日	24
385910	失忆症黑暗后裔	20
316410	无主之地前传	16
259410	鬼鬼祟祟	33
719270	三体	15
303340	震荡	31
12810	霸王	29
622080	瘟疫之路	38
596231	折磨扭蒙拉之潮	36
678220	疯狂诡宅	20
360450	气合共鸣	44
463270	幽灵	33
691790	田园图集	15
242940	星际之门	17
652330	从今以后	25
282514	异形隔离	50
311260	行会	16
554790	疯狂派对	13
584190	螳螂燃烧赛车	11
613200	行尸走肉天	14
430000	主教之旅	30
648301	赛车计划	22
359550	彩虹六号围攻	17
288120	地牢学院	50
289380	北方传奇王朝的束缚	43
313260	范海辛的奇妙冒险	12
57200	三维平衡球	20
731580	单亲辣妈	21
296990	冰封触点	24
430344	三国志	24
523230	超级弹簧忍者	11
660180	誘惑	21
380990	战斗装甲师	20
2310	雷神	40
15930	埃及祖玛	37
706870	变体防御	13
525450	古怪之王	20
213312	哦耶愤怒的死亡兔子	24
643650	圣殿春秋	16
599430	城堡风暴	20
531131	欧洲卡车模拟	11
317320	奈丽库塔洛特鸟兽战队	25
488810	彩虹六号围攻	17
719710	卡城之夜	38
598960	战略火车大亨	24
405640	小马岛	22
585640	亮晶晶闪闪王国	20
310850	恶魔杀手	22
592461	影子武士	24
545340	上古卷轴天际	11
531153	死或生最后一战	11
509850	查查	16
440540	阿拉坠落	14
469780	孤岛惊魂	21
27940	死亡部落	34
73057	魔法对抗	19
366510	路扎生命之石	14
684250	月之暗面	37
427730	谁是你爸爸	14
703260	最游记	42
588262	闪乱神乐少女们的选择	46
449700	摩登家庭	26
693624	捉迷藏	13
673000	赴汤蹈火	17
674400	丹麦女孩	33
287980	迷你地铁	23
369150	城市天际线	25
244030	火星探索	24
428501	追加赤壁戦	20
433340	史莱姆牧场	42
428010	小马岛	19
261510	特斯拉效应神探墨菲的冒险	12
425580	未上锁的房间	30
554750	轴心橄榄球	11
643960	被诅咒的宝藏	17
606060	黑暗塔	21
290490	族群	13
525920	职业自行车队经理	39
592360	紫罗兰色调	15
457130	符文遗忘之路	26
252610	加拿大死亡之路	32
57690	海岛大亨	110
526660	古墓丽影崛起	13
206882	航空大亨	22
580540	美猴王	15
584880	像素沙	11
571520	卡拉邦	13
280790	创世纪	92
72730	辐射新维加斯	24
284990	太阳浩劫	39
467960	归家异途	25
546390	裤衩空手道蠢蛋	18
394030	三角弹幕战	32
237619	蝙蝠侠阿卡姆起源	14
48220	魔法门之英雄无敌	20
515191	城市天际线	13
401810	疑犯追踪	20
573680	真实农场	21
372540	远古神话	20
630940	猎人野性的呼唤	19
522470	达芬奇之家	23
408410	变体防御	13
200900	洞窟物语	31
204340	英雄萨姆	26
261420	桌面地下城	17
262750	神厂僚机	18
340490	生存地带	29
691830	阿佛纳姆毁灭世界	19
306394	海岛大亨	66
426997	超女神信仰诺瓦露激神黑心	16
368350	动作影星亨克	29
562330	矮人矿工	16
36310	狂野西部	20
437000	罪恶装备	61
12790	诅咒	33
45100	魔法水晶的秘密	15
516480	绝命毒师	51
328821	堕落之王	77
44200	宇宙战争联盟	12
465840	月华剑士	18
276770	玩具士兵战争宝箱	62
371790	罗摩衍那	29
597820	生化变种	31
421120	银河历险记	77
434920	最后的英雄	14
42147	汉密尔顿的大冒险	15
358142	死或生最后一战	15
363950	风之境	41
259450	终极闪光流浪者	16
277820	燃油机车极限版	11
498600	微星电子城市核心攻击	24
453730	水晶男孩	12
338040	熊不能漂移	21
349840	先祖	16
356190	中土世界战争之影	74
22350	政局边缘	48
556990	愤怒对抗僵尸	20
386130	预订	12
703840	动物超级小队	17
24670	模拟火车	18
9992	捉鬼敢死队	16
454390	摇摆直升机	12
353761	战锤末日之战	15
636390	回家的票	12
370002	巫师狂猎	16
225860	无主之地	22
511100	仿真世界	14
355560	左轮枪手	30
231506	英雄连	127
283060	星辰	11
686340	精神错乱最后的意识	17
489260	血战	23
429710	究极大越野狂飙	17
480593	终极像素拼图	18
384840	虽死犹生英国南部	15
248550	兆字节重击	18
467047	生化危机	46
457841	挺进地牢	32
464200	最终幻想	46
620700	凶宅	15
474765	狙击精英	15
305070	无敌铁拳	11
435790	秒忍者	29
666610	无尽空管	12
343800	暗影之门	20
332460	巨圣杯	18
568930	痛苦之地	20
603970	火源	12
530950	这是我的战争	34
332350	武装突袭	11
632350	四女神	61
569590	燃情岁月	12
355330	模拟建筑	20
48000	地狱边境	63
11200	阴影地带之幸存者	38
456730	工人物语	15
293680	预订	17
336770	飞行者兄弟	17
611750	欢迎来到汉威尔	13
636570	新月花嫁	20
494700	艾利欧斯的狩猎	26
555300	迸发	15
553160	外星贸易公司	27
257710	绅士	11
45300	伊尔掠食之翼	23
325580	重生族前哨	16
361300	俄国母亲洒热血	21
525000	看门狗	41
277930	我的世界	11
396435	周瑜	47
230860	炮轰轰	37
329770	幽灵附身	25
508830	地球火焰领主	19
375750	隐身英雄	11
71117	火枪英雄	18
591760	王者荣耀	13
343930	要塞保卫战	13
55110	红色派系世界末日	34
365940	无尽地牢	19
330020	莫塔之子	32
298950	内心的黑暗后裔	15
460470	兴登堡号	16
211523	马克思佩恩	23
24840	荣誉勋章之空降神兵	20
525240	我是刹那	28
600590	横冲直撞癫狂	20
540320	掠夺者之岛	17
707720	拉格纳玛雅	13
348790	木制地板	11
547920	我们最黑暗的夜晚	13
452570	战斗厨师旅团	21
376730	纪念碑谷	131
467780	类人猿解谜	21
208834	战争行为直接行动	15
305180	狙击精英	32
554381	黎明杀机	21
715290	中文手册	44
466860	上帝之城监狱帝国	21
402700	地下城公会	15
312380	潘多拉纳施拉之蚀	16
351990	复段赛手	26
223793	鬼泣	11
211740	神偷金属时代	20
233591	堕落女巫传奇英雄	19
433430	狼奔豕突	52
751830	无尽空间	14
650000	毁灭战士	122
381940	星球大战	12
489590	像素英雄字节与魔法	26
669480	梦陨新章	28
390330	机械动物园	23
370003	巫师	15
281430	部落冲突	32
48150	巫毒骰子	22
488300	阿廖欣的枪	13
740000	绝境求生	68
209190	潜行坏蛋豪华版	14
232890	要塞十字军东征	52
694700	橙月	20
349050	灵魂生命之息	48
698340	我爱发明	35
624430	战争地带	33
48950	贪婪公司	33
707340	觉醒	20
204287	纪元	30
503650	西部人的复仇	13
530770	战锤之荷鲁斯反叛系列	15
584383	节奏地牢	23
251530	异型高丽战区	12
320040	月之猎人	31
6220	横冲直撞	40
359492	鬼泣	38
348990	要塞十字军东征	22
416424	火影忍者究极忍者风暴	13
547570	怒火橄榄球	23
204010	遗弃的行星	12
39690	哥特王朝阿卡尼亚	55
431460	湾岸	15
582210	特雷门琴	16
324260	深邃虚空	19
620	传送门	117
435880	辐射	17
692840	地下世界崛起	12
527920	农场部落	24
407810	绝境重启回归	18
445040	巫术	14
464850	唐纳德布莱德曼板球	12
416720	雪天使	15
448470	细菌	36
220740	混乱的德波尼亚	15
664610	神偷奶爸	50
221020	村庄	23
373870	姐姐的秘密神秘血统	12
513480	视界	37
237190	幽闭圣地	23
462860	爬行者与争吵者	20
657423	三维弹球	15
349939	真三国无双猛将传	15
40720	银河历险记	40
555630	魔法女子高生	20
674520	战斗狂怒	32
459362	狂野星球	30
645530	初代吸血鬼	16
35130	劳拉与光明守护者	21
624270	瓦斯克里克的谋杀	12
395700	画家公会	21
700740	忍者神龟	15
35425	杀戮空间	11
359491	鬼泣特别版	16
727730	虫师续章	12
488190	源代码	45
677240	美人为馅	32
235620	小小世界	13
459890	蓝骑士	17
461170	骗子侦探	14
742690	韩女团饭拍	18
294040	劫掠英雄	23
409710	生化奇兵	16
733080	疯狂派对大亨	14
334773	赛车计划	27
407822	台球国度	24
733430	地狱突袭逃亡	13
389420	装甲军团	23
282050	究极大越野狂飙	22
397050	大亨	24
454700	圣铠传说	18
509220	拯救耶稣	16
552240	梦幻七巧板	24
357180	灰蛊	26
468100	水上摩托竞速天堂	25
510700	装甲冲突	52
669650	小小盗贼	29
660120	餐车大亨	15
438300	深渊牧师	15
449370	合金之血重生	22
455040	全面战争战锤	20
559890	邪恶幻影起源	20
362850	磁力牢笼紧闭	24
49603	危险节奏	12
398916	阿门罗	14
266250	皮诺与重力使	14
407420	胖模拟	26
3350	宝石迷阵	11
683280	欧米茄五重奏	61
203290	美国陆军试验场	13
665180	黑暗女精灵	26
340280	中华绝文	12
366570	魔堡禁锢	25
693636	捉迷藏	14
6120	闪克	71
57900	永远的毁灭公爵	39
473090	冒险者商店	33
560010	幸存者遗忘的森林	14
650490	恐龙猎杀第一滴血	15
265970	魔法世界	41
588950	王道	15
368000	英尺机器人高尔夫	18
314180	死亡微笑	13
488920	拳击联盟	18
672430	声	26
598070	序曲	41
465860	觉醒迎光之顶	15
495050	洛克人传奇合集	21
238460	战斗砖块剧场	37
537770	少女射击	27
253290	几何跑酷	73
235820	四元素大冒险	25
339640	铁血联盟	14
264000	诺尔之子	12
216412	杀手赦免	27
356260	斯大林格勒	18
465430	迷魂记	18
32760	超光速粒子边缘	17
231330	致命冒险	57
360390	夜面	15
221180	真菌世界	24
418620	接管	14
224760	菲斯	27
25900	国王的恩赐传奇	13
443330	海棠代码	35
628930	恶魔巢穴神陨	15
253410	掠夺之剑暗影大陆	41
610500	糊涂骑士	27
393660	天天向上	27
683130	不可能的挑战	13
1690	太空帝国	32
575400	努力停车	12
222056	摇滚史密斯	11
577180	罪城	29
706110	世代包	20
688090	限界凸记	14
242920	放逐之城	97
716580	脱逃者	21
236150	双子星座	54
727910	泰坦尼克号	103
539820	射击少女	24
205140	直升机救人	19
208750	亚普罗辛	49
589170	装甲恐慌	22
348510	高速公路交警模拟	12
574090	重炮母舰	17
368070	狙击手幽灵战士	37
490950	医生	26
715540	降临	16
102400	尖端运筹大师	21
225270	野兽传奇	28
547620	世界大战	15
645760	地下城英雄	17
34281	兽王记	12
382500	八咫乌灾变攻击	20
402280	狙击手黑名单	25
487240	霓虹飙车	11
336300	中心地带	21
575610	勾引我恶魔战争	14
23310	最后的神迹	12
701420	根神京都姬骑士	11
291480	战争前线	112
286340	远空	45
659100	大破天幕杀机	24
741390	最強囲碁名人道	20
535202	时空裂痕	12
238273	街机弹珠台	13
8990	无主之地	15
514080	重返狼穴	16
71340	索尼克世代	25
429900	究极大越野狂飙	14
426860	乐高复仇者联盟	18
10220	喋血街头	39
299150	深海女皇蓝鲸之歌	18
363890	制作大师	22
10680	异形大战铁血战士	38
414920	柯基犬术士	14
352220	龙城之王	14
32410	明朗	21
531165	死或生最后一战	22
352021	星际爬行者	22
334270	星际商贸帝国	13
303870	失明的黑暗	14
247910	狙击精英纳粹僵尸部队	27
107200	太空海盗和僵尸	43
592390	隔离	33
454450	奔波的猫	20
427006	超女神信仰诺瓦露激神黑心	14
337380	下落英雄	13
326410	迎风起航	102
271370	运输巨人	34
267778	圣符国度数字版	25
687010	白色情人节校园迷宫	18
445950	名扬四海	20
310390	高级战术	16
241430	无尽空间冲突	15
587460	骑士陨落	22
263880	水猫猫奶工保卫战	13
401590	怒火橄榄球	25
481510	林中之夜	25
614890	语言程序设计	12
282140	活体脑细胞	38
335110	疯狂机器	21
303530	拳皇	15
226560	逃离死亡岛	87
373420	神界原罪加强版	16
526550	饥荒	14
521890	你好邻居	46
356040	庇护所	94
386340	超次元球体	15
242680	废土之王	18
487320	画个火柴人	27
426927	超女神信仰诺瓦露激神黑心	13
722670	象棋	22
552700	最终幻想世界	31
357760	战争之人突击小队	34
740650	物竞天择	17
529500	与维多利亚单独	12
675080	迷雾岛	35
220200	坎巴拉太空计划	34
279602	十字军之王	17
340580	鸟人振翅	41
384030	蓝海战记	28
348110	时间裂缝	14
334770	赛车计划	33
433280	呼啸战神	28
650237	消失的次元	25
463470	锂病囚号	26
250180	合金弹头	50
573820	摩托英豪	30
227300	欧洲卡车模拟	24
307823	阿加雷斯特战记	39
11250	太平洋风暴之盟军	11
316820	真三国无双猛将传	14
372150	亚赛忍者	41
336060	雷电威龙	12
378647	巫师狂猎	11
464524	御姐玫瑰混沌	63
499520	图灵测试	30
610780	沙滩赛车竞速	16
681170	数独	30
558243	欧洲卡车模拟	16
458370	双人棒球	16
47780	死亡空间	56
364790	遥远之地的冒险	20
